won,drawn,lost,gf,ga,gd,played,team_enc,points,team,season_end_year
-0.3979992824873115,1.7459437681447603,0.13278977075069812,0.35713334944935154,0.8001875205657375,-0.20053614198988398,2.9644356609443863,-0.14188373387365946,51,Leeds United,1993
-0.22368908825897027,0.3919465601957623,0.6886139083637709,0.15955286665379245,0.7234132537774608,-0.2807505987858376,2.9644356609443863,0.9468395573796025,50,Southampton,1993
-0.22368908825897027,0.053447258208512795,0.8738886209014619,0.7522943150404697,1.721478722025057,-0.4411795123777448,2.9644356609443863,0.5385683231596292,49,Oldham Athletic,1993
-0.5723094767156527,2.08444307013201,0.13278977075069812,-0.23560809893732573,0.7234132537774608,-0.5213939691736984,2.9644356609443863,-0.6182001737969616,49,Crystal Palace,1993
-0.5723094767156527,0.3919465601957623,1.0591633334391528,0.15955286665379245,1.7982529888133336,-0.8422517963575128,2.9644356609443863,0.26638750034631375,44,Middlesbrough,1993
-0.746619670943994,0.053447258208512795,1.4297127585145346,-0.6966292254602969,0.8001875205657375,-0.8422517963575128,2.9644356609443863,0.4705231174563004,40,Nottingham Forest,1993
2.216653630937807,0.3919465601957623,-1.9052320671639023,1.8719170508819711,-1.0423948823529015,1.6845035927150256,2.9644356609443863,0.1983422946429849,92,Manchester Utd,1994
1.8680332424811243,-0.2850520437787367,-1.1641332170131384,0.7522943150404697,-1.1959434159294546,1.0828951667453734,2.9644356609443863,-1.434742642236908,84,Blackburn,1994
1.519412854024442,-0.6235513457659861,-0.6083090794000656,2.0036373727456773,-0.8120720819880716,1.6443963643170487,2.9644356609443863,0.33443270604964265,77,Newcastle Utd,1994
0.6478618828827358,2.4229423721192593,-1.3494079295508294,0.09369270572193941,-1.8101375502356676,1.00268070994942,2.9644356609443863,-1.7069234650502234,71,Arsenal,1994
0.6478618828827358,2.08444307013201,-1.1641332170131384,0.8840146369041758,-0.9656206155646249,1.0427879383473968,2.9644356609443863,-0.14188373387365946,70,Leeds United,1994
0.6478618828827358,0.3919465601957623,-0.23775965432468374,0.2912731885174985,0.10921911947124788,0.1203216851939304,2.9644356609443863,1.6272916144128913,65,Wimbledon,1994
0.2992414944260534,2.08444307013201,-0.7935837919377565,1.6084764071545592,0.1859933862595245,0.8823590247554896,2.9644356609443863,0.8787943516762736,64,Sheffield Weds,1994
0.4735516886543946,-0.2850520437787367,0.31806448328838904,0.48885367131305757,0.26276765304780114,0.1604289135919072,2.9644356609443863,-0.00579332246700172,60,Liverpool,1994
0.2992414944260534,0.7304458621830118,-0.05248494178699281,0.6864341541086166,0.7234132537774608,0.0401072283979768,2.9644356609443863,0.674658734566287,60,QPR,1994
0.12493130019771218,0.7304458621830118,0.13278977075069812,-0.3673284208010318,-0.12110368089358199,-0.1604289135919072,2.9644356609443863,-1.6388782593468947,57,Aston Villa,1994
-0.04937889403062904,1.4074444661575107,-0.05248494178699281,-0.5649089035965909,-0.5049750148349651,-0.0802144567959536,2.9644356609443863,-0.6862453795002904,56,Coventry City,1994
-0.3979992824873115,2.4229423721192593,-0.23775965432468374,0.8840146369041758,0.7234132537774608,0.1604289135919072,2.9644356609443863,0.4024779117529715,53,Norwich City,1994
-0.22368908825897027,1.0689451641702612,0.31806448328838904,-0.30146825986917875,0.49309045341263097,-0.4411795123777448,2.9644356609443863,1.4912012030062334,52,West Ham,1994
-0.22368908825897027,0.7304458621830118,0.50333919582608,-0.16974793800547272,0.10921911947124788,-0.1604289135919072,2.9644356609443863,-0.7542905852036192,51,Chelsea,1994
-0.5723094767156527,0.7304458621830118,0.8738886209014619,0.15955286665379245,0.5698647202009076,-0.20053614198988398,2.9644356609443863,1.2870655858962468,45,Tottenham,1994
-0.9209298651723351,2.761441674106509,0.13278977075069812,-0.894209708255856,-0.19787794768185862,-0.4411795123777448,2.9644356609443863,0.13029708893965603,45,Manchester City,1994
-0.3979992824873115,-0.6235513457659861,1.4297127585145346,-0.630769064528444,0.8769617873540141,-0.8422517963575128,2.9644356609443863,-0.48210976239030384,44,Everton,1994
-0.3979992824873115,-0.9620506477532357,1.6149874710522256,-0.16974793800547272,1.107284587718844,-0.6818228827656055,2.9644356609443863,0.9468395573796025,43,Southampton,1994
-0.9209298651723351,2.08444307013201,0.50333919582608,-1.0917901910514152,0.49309045341263097,-0.9224662531534663,2.9644356609443863,-0.20992893957698833,43,Ipswich Town,1994
-1.0952400594006764,2.761441674106509,0.31806448328838904,-0.630769064528444,0.6466389869891842,-0.7219301111635823,2.9644356609443863,0.8107491459729447,42,Sheffield Utd,1994
-0.9209298651723351,1.0689451641702612,1.0591633334391528,-0.630769064528444,1.2608331212953972,-1.0427879383473968,2.9644356609443863,0.5385683231596292,40,Oldham Athletic,1994
-1.6181706420857,1.7459437681447603,1.4297127585145346,-0.30146825986917875,3.717609658520249,-2.1256831050927705,2.9644356609443863,1.219020380192918,30,Swindon Town,1994
2.216653630937807,-0.6235513457659861,-1.3494079295508294,1.8719170508819711,-0.9656206155646249,1.6443963643170487,2.9644356609443863,-1.434742642236908,89,Blackburn,1995
2.0423434367094657,0.053447258208512795,-1.5346826420885202,1.6743365680864122,-1.733363283447391,1.9251469631028864,2.9644356609443863,0.1983422946429849,88,Manchester Utd,1995
1.3451026597961007,0.3919465601957623,-0.9788585044754475,1.345035763427147,-0.6585235484115184,1.1631096235413272,2.9644356609443863,0.4705231174563004,77,Nottingham Forest,1995
1.1707924655677595,0.3919465601957623,-0.7935837919377565,0.8840146369041758,-1.1191691491411782,1.1230023951433503,2.9644356609443863,-0.00579332246700172,74,Liverpool,1995
0.9964822713394182,1.0689451641702612,-0.9788585044754475,0.48885367131305757,-1.0423948823529015,0.8422517963575128,2.9644356609443863,-0.14188373387365946,73,Leeds United,1995
0.9964822713394182,0.7304458621830118,-0.7935837919377565,1.015734958767882,-0.35142648125841186,0.8021445679595359,2.9644356609443863,0.33443270604964265,72,Newcastle Utd,1995
0.2992414944260534,1.4074444661575107,-0.42303436686237467,0.9498747978360288,0.49309045341263097,0.3208578271838144,2.9644356609443863,1.2870655858962468,62,Tottenham,1995
0.4735516886543946,-0.2850520437787367,0.31806448328838904,0.6205739931767636,0.5698647202009076,0.0802144567959536,2.9644356609443863,0.674658734566287,60,QPR,1995
0.12493130019771218,0.3919465601957623,0.31806448328838904,-0.23560809893732573,1.0305103209305673,-0.6818228827656055,2.9644356609443863,1.6272916144128913,56,Wimbledon,1995
-0.3979992824873115,2.761441674106509,-0.42303436686237467,0.6205739931767636,0.8769617873540141,-0.0802144567959536,2.9644356609443863,0.9468395573796025,54,Southampton,1995
-0.22368908825897027,1.7459437681447603,-0.05248494178699281,-0.10388777707361968,0.26276765304780114,-0.20053614198988398,2.9644356609443863,-0.7542905852036192,54,Chelsea,1995
-0.22368908825897027,0.7304458621830118,0.50333919582608,0.09369270572193941,-0.19787794768185862,0.1604289135919072,2.9644356609443863,-1.7069234650502234,51,Arsenal,1995
-0.22368908825897027,0.7304458621830118,0.50333919582608,-0.16974793800547272,0.4163161866243544,-0.3208578271838144,2.9644356609443863,0.8787943516762736,51,Sheffield Weds,1995
-0.22368908825897027,0.3919465601957623,0.6886139083637709,-0.49904874266473787,-0.2746522144701352,-0.1604289135919072,2.9644356609443863,1.4912012030062334,50,West Ham,1995
-0.5723094767156527,2.4229423721192593,-0.05248494178699281,-0.49904874266473787,-0.044329414105305366,-0.2807505987858376,2.9644356609443863,-0.48210976239030384,50,Everton,1995
-0.3979992824873115,1.4074444661575107,0.31806448328838904,-0.49904874266473787,0.8001875205657375,-0.7219301111635823,2.9644356609443863,-0.6862453795002904,50,Coventry City,1995
-0.3979992824873115,1.0689451641702612,0.50333919582608,0.09369270572193941,0.9537360541422907,-0.4411795123777448,2.9644356609443863,0.13029708893965603,49,Manchester City,1995
-0.5723094767156527,1.7459437681447603,0.31806448328838904,-0.03802761614176665,0.33954191983607773,-0.20053614198988398,2.9644356609443863,-1.6388782593468947,48,Aston Villa,1995
-0.5723094767156527,0.7304458621830118,0.8738886209014619,-1.1576503519832682,-0.19787794768185862,-0.6016084259696519,2.9644356609443863,-0.6182001737969616,45,Crystal Palace,1995
-0.746619670943994,1.0689451641702612,0.8738886209014619,-0.9600698691877091,0.1859933862595245,-0.6818228827656055,2.9644356609443863,0.4024779117529715,43,Norwich City,1995
-1.443860447857359,0.3919465601957623,1.9855368961276074,-0.4331885817328848,2.1821243227547167,-1.403752993929188,2.9644356609443863,-0.0738385281703306,29,Leicester City,1995
-1.2695502536290175,-1.300549949740485,2.726635746278371,-1.0259300301195622,3.180189791002313,-2.2861120186846775,2.9644356609443863,-0.20992893957698833,27,Ipswich Town,1995
1.8680332424811243,-0.9620506477532357,-1.5346826420885202,1.410895924359,-1.2727176827177313,1.5240746791231183,-0.33733233383160366,0.1983422946429849,82,Manchester Utd,1996
1.6937230482527832,-1.300549949740485,-1.1641332170131384,0.9498747978360288,-1.1191691491411782,1.1631096235413272,-0.33733233383160366,0.33443270604964265,78,Newcastle Utd,1996
0.9964822713394182,0.3919465601957623,-1.3494079295508294,1.2133154415634408,-1.349491949506008,1.4438602223271646,-0.33733233383160366,-0.00579332246700172,71,Liverpool,1996
0.6478618828827358,-0.2850520437787367,-0.6083090794000656,0.02783254479008638,-1.2727176827177313,0.6818228827656055,-0.33733233383160366,-1.6388782593468947,63,Aston Villa,1996
0.4735516886543946,0.7304458621830118,-0.9788585044754475,-0.16974793800547272,-1.5030404830825612,0.6818228827656055,-0.33733233383160366,-1.7069234650502234,63,Arsenal,1996
0.4735516886543946,0.053447258208512795,-0.6083090794000656,0.8181544759723227,-0.5817492816232417,0.8021445679595359,-0.33733233383160366,-0.48210976239030384,61,Everton,1996
0.6478618828827358,-0.9620506477532357,-0.23775965432468374,0.6205739931767636,-0.35142648125841186,0.5615011975716752,-0.33733233383160366,-1.434742642236908,61,Blackburn,1996
0.2992414944260534,1.0689451641702612,-0.9788585044754475,-0.10388777707361968,-1.0423948823529015,0.4812867407757216,-0.33733233383160366,1.2870655858962468,61,Tottenham,1996
0.12493130019771218,1.0689451641702612,-0.7935837919377565,-0.10388777707361968,0.1859933862595245,-0.1604289135919072,-0.33733233383160366,0.4705231174563004,58,Nottingham Forest,1996
-0.04937889403062904,-0.2850520437787367,0.13278977075069812,-0.5649089035965909,0.03244485268297125,-0.36096505558179115,-0.33733233383160366,1.4912012030062334,51,West Ham,1996
-0.3979992824873115,1.4074444661575107,-0.42303436686237467,-0.3673284208010318,-0.5817492816232417,0.0802144567959536,-0.33733233383160366,-0.7542905852036192,50,Chelsea,1996
-0.5723094767156527,0.053447258208512795,0.50333919582608,-1.0917901910514152,-0.12110368089358199,-0.6016084259696519,-0.33733233383160366,0.26638750034631375,43,Middlesbrough,1996
-0.3979992824873115,-0.9620506477532357,0.8738886209014619,-0.76248938639215,0.4163161866243544,-0.6818228827656055,-0.33733233383160366,-0.14188373387365946,43,Leeds United,1996
-0.746619670943994,0.3919465601957623,0.50333919582608,0.22541302758564546,1.4143816548719503,-0.6016084259696519,-0.33733233383160366,1.6272916144128913,41,Wimbledon,1996
-0.746619670943994,0.053447258208512795,0.6886139083637709,-0.23560809893732573,0.7234132537774608,-0.5213939691736984,-0.33733233383160366,0.8787943516762736,40,Sheffield Weds,1996
-1.0952400594006764,1.4074444661575107,0.31806448328838904,-0.630769064528444,0.6466389869891842,-0.7219301111635823,-0.33733233383160366,-0.6862453795002904,38,Coventry City,1996
-0.9209298651723351,0.3919465601957623,0.6886139083637709,-1.1576503519832682,0.03244485268297125,-0.7219301111635823,-0.33733233383160366,0.9468395573796025,38,Southampton,1996
-0.9209298651723351,0.3919465601957623,0.6886139083637709,-1.2235105129151211,0.49309045341263097,-1.00268070994942,-0.33733233383160366,0.13029708893965603,38,Manchester City,1996
-0.9209298651723351,-1.300549949740485,1.6149874710522256,-0.894209708255856,0.4163161866243544,-0.7620373395615592,-0.33733233383160366,0.674658734566287,33,QPR,1996
-1.0952400594006764,-1.6390492517277346,1.9855368961276074,-0.828349547324003,1.491155921660227,-1.2834313087352576,-0.33733233383160366,-1.2986522308302502,29,Bolton,1996
1.1707924655677595,0.7304458621830118,-1.7199573546262112,1.6084764071545592,-0.5817492816232417,1.2834313087352576,-0.33733233383160366,0.1983422946429849,75,Manchester Utd,1997
0.8221720771110771,0.3919465601957623,-1.1641332170131384,1.410895924359,-0.8888463487763482,1.3235385371332342,-0.33733233383160366,0.33443270604964265,68,Newcastle Utd,1997
0.8221720771110771,0.3919465601957623,-1.1641332170131384,0.6864341541086166,-1.5030404830825612,1.2032168519393038,-0.33733233383160366,-1.7069234650502234,68,Arsenal,1997
0.8221720771110771,0.3919465601957623,-1.1641332170131384,0.6864341541086166,-1.1191691491411782,1.00268070994942,-0.33733233383160366,-0.00579332246700172,68,Liverpool,1997
0.4735516886543946,0.053447258208512795,-0.6083090794000656,-0.30146825986917875,-1.349491949506008,0.5213939691736984,-0.33733233383160366,-1.6388782593468947,61,Aston Villa,1997
0.2992414944260534,0.3919465601957623,-0.6083090794000656,0.4229935103812046,0.26276765304780114,0.1203216851939304,-0.33733233383160366,-0.7542905852036192,59,Chelsea,1997
-0.04937889403062904,1.7459437681447603,-0.9788585044754475,-0.10388777707361968,-0.044329414105305366,-0.0401072283979768,-0.33733233383160366,0.8787943516762736,57,Sheffield Weds,1997
0.12493130019771218,0.3919465601957623,-0.42303436686237467,-0.16974793800547272,-0.42820074804668845,0.1203216851939304,-0.33733233383160366,1.6272916144128913,56,Wimbledon,1997
-0.3979992824873115,0.3919465601957623,0.13278977075069812,-0.3673284208010318,0.1859933862595245,-0.3208578271838144,-0.33733233383160366,-0.0738385281703306,47,Leicester City,1997
-0.22368908825897027,-0.9620506477532357,0.6886139083637709,-0.49904874266473787,-0.044329414105305366,-0.2807505987858376,-0.33733233383160366,1.2870655858962468,46,Tottenham,1997
-0.5723094767156527,1.0689451641702612,-0.05248494178699281,-1.5528113175743863,-1.0423948823529015,-0.40107228397976796,-0.33733233383160366,-0.14188373387365946,46,Leeds United,1997
-0.5723094767156527,1.0689451641702612,-0.05248494178699281,-0.4331885817328848,0.49309045341263097,-0.5213939691736984,-0.33733233383160366,-0.5501549680936327,46,Derby County,1997
-0.9209298651723351,1.7459437681447603,-0.05248494178699281,-0.630769064528444,-0.6585235484115184,-0.0401072283979768,-0.33733233383160366,-1.434742642236908,42,Blackburn,1997
-0.746619670943994,0.7304458621830118,0.31806448328838904,-0.828349547324003,-0.2746522144701352,-0.36096505558179115,-0.33733233383160366,1.4912012030062334,42,West Ham,1997
-0.746619670943994,0.7304458621830118,0.31806448328838904,-0.49904874266473787,0.4163161866243544,-0.5213939691736984,-0.33733233383160366,-0.48210976239030384,42,Everton,1997
-0.746619670943994,0.3919465601957623,0.50333919582608,-0.10388777707361968,0.33954191983607773,-0.2406433703878608,-0.33733233383160366,0.9468395573796025,41,Southampton,1997
-0.9209298651723351,1.4074444661575107,0.13278977075069812,-0.894209708255856,0.1859933862595245,-0.6417156543676288,-0.33733233383160366,-0.6862453795002904,41,Coventry City,1997
-0.746619670943994,0.053447258208512795,0.6886139083637709,-1.0917901910514152,0.10921911947124788,-0.7219301111635823,-0.33733233383160366,1.0829299687862601,40,Sunderland,1997
-0.746619670943994,0.7304458621830118,0.31806448328838904,-0.03802761614176665,0.6466389869891842,-0.36096505558179115,-0.33733233383160366,0.26638750034631375,39,Middlesbrough,1997
-1.443860447857359,2.08444307013201,0.31806448328838904,-1.3552308347788273,0.5698647202009076,-1.1230023951433503,-0.33733233383160366,0.4705231174563004,34,Nottingham Forest,1997
1.519412854024442,-0.2850520437787367,-1.5346826420885202,1.0815951196997349,-1.4262662162942845,1.403752993929188,-0.33733233383160366,-1.7069234650502234,78,Arsenal,1998
1.519412854024442,-0.6235513457659861,-1.3494079295508294,1.410895924359,-1.963686083812221,1.8850397347049095,-0.33733233383160366,0.1983422946429849,77,Manchester Utd,1998
0.6478618828827358,0.3919465601957623,-0.9788585044754475,1.0815951196997349,-0.735297815199795,1.0427879383473968,-0.33733233383160366,-0.00579332246700172,65,Liverpool,1998
0.9964822713394182,-2.3160478557022337,0.13278977075069812,1.279175602495294,-0.6585235484115184,1.1230023951433503,-0.33733233383160366,-0.7542905852036192,63,Chelsea,1998
0.4735516886543946,-0.6235513457659861,-0.23775965432468374,0.35713334944935154,-0.42820074804668845,0.4411795123777448,-0.33733233383160366,-0.14188373387365946,59,Leeds United,1998
0.2992414944260534,0.053447258208512795,-0.42303436686237467,0.35713334944935154,0.03244485268297125,0.20053614198988398,-0.33733233383160366,-1.434742642236908,58,Blackburn,1998
0.4735516886543946,-1.300549949740485,0.13278977075069812,-0.16974793800547272,-0.2746522144701352,0.0401072283979768,-0.33733233383160366,-1.6388782593468947,57,Aston Villa,1998
0.2992414944260534,-0.6235513457659861,-0.05248494178699281,0.2912731885174985,0.4163161866243544,-0.0401072283979768,-0.33733233383160366,1.4912012030062334,56,West Ham,1998
0.2992414944260534,-0.9620506477532357,0.13278977075069812,0.02783254479008638,-0.19787794768185862,0.1203216851939304,-0.33733233383160366,-0.5501549680936327,55,Derby County,1998
-0.22368908825897027,1.4074444661575107,-0.6083090794000656,-0.03802761614176665,-0.8120720819880716,0.40107228397976796,-0.33733233383160366,-0.0738385281703306,53,Leicester City,1998
-0.3979992824873115,2.08444307013201,-0.7935837919377565,-0.3673284208010318,-0.5817492816232417,0.0802144567959536,-0.33733233383160366,-0.6862453795002904,52,Coventry City,1998
-0.04937889403062904,-1.300549949740485,0.6886139083637709,-0.10388777707361968,0.26276765304780114,-0.20053614198988398,-0.33733233383160366,0.9468395573796025,48,Southampton,1998
-0.5723094767156527,0.3919465601957623,0.31806448328838904,-1.0917901910514152,-0.5817492816232417,-0.36096505558179115,-0.33733233383160366,0.33443270604964265,44,Newcastle Utd,1998
-0.5723094767156527,0.3919465601957623,0.31806448328838904,-0.49904874266473787,0.33954191983607773,-0.4812867407757216,-0.33733233383160366,1.2870655858962468,44,Tottenham,1998
-0.746619670943994,1.4074444661575107,-0.05248494178699281,-1.1576503519832682,-0.42820074804668845,-0.4812867407757216,-0.33733233383160366,1.6272916144128913,44,Wimbledon,1998
-0.3979992824873115,-0.6235513457659861,0.6886139083637709,0.02783254479008638,1.1840588545071207,-0.6016084259696519,-0.33733233383160366,0.8787943516762736,44,Sheffield Weds,1998
-0.9209298651723351,1.0689451641702612,0.31806448328838904,-0.6966292254602969,0.33954191983607773,-0.6016084259696519,-0.33733233383160366,-0.48210976239030384,40,Everton,1998
-0.9209298651723351,1.0689451641702612,0.31806448328838904,-0.6966292254602969,0.7234132537774608,-0.8021445679595359,-0.33733233383160366,-1.2986522308302502,40,Bolton,1998
-0.746619670943994,-1.6390492517277346,1.6149874710522256,-0.9600698691877091,2.33567285633127,-1.804825277908956,-0.33733233383160366,-1.5708330536435657,35,Barnsley,1998
-1.0952400594006764,-0.2850520437787367,1.2444380459768438,-0.9600698691877091,1.491155921660227,-1.363645765531211,-0.33733233383160366,-0.6182001737969616,33,Crystal Palace,1998
1.3451026597961007,1.0689451641702612,-2.090506779701593,1.8719170508819711,-1.1191691491411782,1.7246108211130022,-0.33733233383160366,0.1983422946429849,79,Manchester Utd,1999
1.3451026597961007,0.7304458621830118,-1.9052320671639023,0.48885367131305757,-2.6546544849067106,1.6845035927150256,-0.33733233383160366,-1.7069234650502234,78,Arsenal,1999
0.9964822713394182,1.7459437681447603,-2.090506779701593,0.35713334944935154,-1.6565890166591144,1.0828951667453734,-0.33733233383160366,-0.7542905852036192,75,Chelsea,1999
0.6478618828827358,1.0689451641702612,-1.3494079295508294,0.6864341541086166,-1.349491949506008,1.1230023951433503,-0.33733233383160366,-0.14188373387365946,67,Leeds United,1999
0.2992414944260534,-0.2850520437787367,-0.23775965432468374,-0.3673284208010318,0.10921911947124788,-0.2807505987858376,-0.33733233383160366,1.4912012030062334,57,West Ham,1999
0.12493130019771218,0.053447258208512795,-0.23775965432468374,-0.03802761614176665,-0.42820074804668845,0.20053614198988398,-0.33733233383160366,-1.6388782593468947,55,Aston Villa,1999
0.12493130019771218,-0.2850520437787367,-0.05248494178699281,1.0815951196997349,-0.19787794768185862,0.7620373395615592,-0.33733233383160366,-0.00579332246700172,54,Liverpool,1999
-0.22368908825897027,1.0689451641702612,-0.42303436686237467,-0.76248938639215,-0.5049750148349651,-0.20053614198988398,-0.33733233383160366,-0.5501549680936327,52,Derby County,1999
-0.3979992824873115,1.7459437681447603,-0.6083090794000656,-0.23560809893732573,0.1859933862595245,-0.2406433703878608,-0.33733233383160366,0.26638750034631375,51,Middlesbrough,1999
-0.3979992824873115,1.0689451641702612,-0.23775965432468374,-0.76248938639215,-0.42820074804668845,-0.2406433703878608,-0.33733233383160366,-0.0738385281703306,49,Leicester City,1999
-0.5723094767156527,1.4074444661575107,-0.23775965432468374,-0.30146825986917875,-0.12110368089358199,-0.1203216851939304,-0.33733233383160366,1.2870655858962468,47,Tottenham,1999
-0.22368908825897027,-0.9620506477532357,0.6886139083637709,-0.6966292254602969,-0.735297815199795,-0.0401072283979768,-0.33733233383160366,0.8787943516762736,46,Sheffield Weds,1999
-0.5723094767156527,1.0689451641702612,-0.05248494178699281,-0.23560809893732573,0.1859933862595245,-0.2406433703878608,-0.33733233383160366,0.33443270604964265,46,Newcastle Utd,1999
-0.5723094767156527,0.053447258208512795,0.50333919582608,-0.630769064528444,-0.35142648125841186,-0.20053614198988398,-0.33733233383160366,-0.48210976239030384,43,Everton,1999
