Season,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards
0,17,24,2,3,0,1,1,1,10,10,7,6,2,5,19,15,4,2,1,0
0,28,21,1,2,0,1,0,2,4,12,1,5,5,4,8,8,0,0,0,0
0,29,43,2,1,2,1,0,2,20,13,14,6,7,5,19,9,0,0,0,0
0,12,1,3,3,1,2,0,2,12,11,5,8,5,7,10,15,3,4,1,0
0,40,13,0,3,0,0,1,0,5,16,1,10,2,5,14,11,2,2,1,0
0,0,17,4,1,2,1,1,1,10,4,8,2,10,0,7,13,0,2,0,1
0,1,36,0,0,1,0,0,1,9,3,2,3,4,5,10,15,1,2,0,0
0,7,16,2,0,2,1,0,2,15,12,9,3,3,8,14,13,0,2,0,1
0,13,12,0,1,0,0,1,0,9,4,1,2,10,3,12,14,3,0,0,0
0,21,14,2,0,2,1,0,2,13,6,5,2,2,3,22,23,1,4,0,0
0,23,28,0,3,0,0,1,0,15,15,4,7,12,5,13,11,3,1,0,0
0,27,26,1,1,1,0,0,1,13,6,6,4,3,2,14,20,0,0,1,0
0,38,29,1,1,1,0,0,1,16,9,10,5,4,8,17,22,5,4,0,0
0,43,22,0,2,0,0,1,0,15,12,10,7,6,6,17,13,5,2,0,1
0,24,40,3,1,2,1,1,1,14,7,8,5,6,4,10,13,1,1,0,0
0,14,24,0,2,0,0,0,1,11,13,4,6,7,7,15,11,3,1,0,0
0,16,0,1,2,0,1,1,1,6,14,2,9,4,6,14,13,3,4,0,0
0,17,7,2,1,2,0,1,0,18,7,9,4,5,2,15,15,1,2,0,0
0,22,13,2,0,2,0,0,1,16,7,9,5,7,2,22,17,2,5,0,0
0,26,43,1,0,2,1,0,2,16,12,9,7,10,10,19,12,3,5,0,0
0,28,27,0,2,0,0,1,0,18,9,3,5,4,6,13,21,2,3,0,0
0,29,23,1,0,2,0,0,1,20,4,6,3,12,0,15,14,1,1,0,0
0,36,38,0,1,0,0,0,1,11,6,5,3,11,2,15,14,2,1,0,0
0,40,1,0,0,1,0,0,1,7,7,3,4,5,6,13,13,1,0,0,0
0,12,21,2,1,2,1,1,1,10,17,7,6,2,13,17,11,0,1,0,0
0,7,24,0,2,0,0,0,1,15,11,4,10,7,0,11,13,0,2,0,0
0,29,36,1,1,1,1,0,2,7,11,5,3,4,2,15,17,2,1,0,0
0,0,22,2,1,2,1,0,2,7,4,4,3,11,2,21,18,4,3,0,0
0,1,14,3,2,2,0,2,0,6,6,4,3,6,2,12,23,2,5,0,0
0,7,28,1,1,1,1,0,2,10,14,7,9,6,6,25,21,4,2,0,0
0,13,17,2,1,2,2,1,2,13,9,5,3,8,6,19,22,1,1,0,0
0,23,40,4,2,2,1,0,2,19,9,9,4,6,2,11,14,3,2,0,0
0,24,29,3,0,2,1,0,2,12,6,5,3,2,3,11,10,0,2,0,0
0,27,16,0,1,0,0,1,0,11,10,6,5,13,1,13,11,1,0,0,0
0,38,12,3,2,2,2,1,2,17,17,11,7,8,5,17,7,1,0,0,0
0,43,36,3,0,2,0,0,1,16,12,12,3,5,1,18,18,2,2,0,0
0,21,26,2,1,2,0,0,1,15,11,7,7,9,2,8,19,0,0,0,0
0,24,13,2,2,1,1,1,1,16,14,8,7,6,6,14,21,1,4,0,0
0,22,7,6,1,2,5,1,2,18,13,9,7,9,7,20,13,1,0,0,0
0,36,27,2,1,2,2,0,2,14,9,3,6,4,4,13,18,1,1,0,0
0,29,0,0,0,1,0,0,1,12,8,2,1,4,8,14,10,1,0,0,0
0,12,24,0,4,0,0,0,1,12,16,10,14,10,10,7,13,1,1,0,0
0,14,7,0,0,1,0,0,1,15,10,7,3,9,3,15,13,1,1,0,0
0,16,21,1,1,1,1,0,2,7,13,2,6,3,11,14,15,1,1,0,0
0,17,38,2,2,1,1,1,1,18,11,8,4,5,6,12,13,5,3,0,1
0,22,23,3,1,2,1,1,1,24,8,11,5,12,5,14,17,3,4,0,0
0,26,13,1,2,0,1,1,1,3,9,1,3,8,7,22,18,4,2,0,0
0,28,43,2,1,2,2,1,2,19,11,7,5,5,6,13,15,0,0,0,0
0,29,1,3,0,2,2,0,2,9,5,5,1,5,1,10,14,0,5,1,1
0,36,0,3,2,2,0,1,0,11,8,7,5,7,5,17,10,1,2,0,0
0,40,27,3,1,2,1,1,1,9,15,3,6,3,6,13,15,0,2,0,0
1,12,17,1,2,0,0,0,1,8,12,4,9,4,4,15,17,0,3,0,0
1,16,3,2,1,2,1,0,2,7,14,3,4,4,10,14,15,1,0,0,0
1,22,36,2,0,2,0,0,1,16,11,6,6,10,3,16,24,1,2,0,1
1,23,5,0,5,0,0,4,0,6,18,1,8,3,5,21,17,4,3,0,0
1,24,43,2,1,2,1,1,1,9,3,6,3,5,3,13,12,1,5,0,0
1,28,0,0,4,0,0,1,0,6,14,2,9,2,6,13,19,2,3,1,1
1,38,21,1,0,2,1,0,2,12,10,6,4,1,1,22,20,0,1,0,0
1,40,1,0,0,1,0,0,1,8,11,2,2,6,5,12,17,3,2,0,0
1,13,29,1,1,1,1,0,2,13,9,8,3,12,7,19,20,3,4,0,0
1,27,18,3,2,2,1,1,1,12,8,6,5,6,4,17,19,0,1,0,0
1,17,40,1,1,1,0,1,0,18,7,11,2,8,0,15,12,3,2,0,2
1,0,22,1,2,0,1,1,1,14,5,5,2,10,2,28,29,4,5,0,2
1,5,28,1,0,2,1,0,2,13,11,3,4,5,2,19,16,1,1,0,0
1,21,16,3,1,2,1,0,2,30,2,18,2,19,2,21,14,0,3,0,1
1,3,27,2,2,1,0,1,0,12,18,5,7,3,8,18,16,2,1,1,0
1,18,38,2,0,2,0,0,1,13,8,5,3,8,9,18,20,0,2,0,0
1,0,23,4,0,2,2,0,2,20,2,11,0,9,0,14,20,1,4,1,1
1,3,40,2,1,2,1,0,2,12,12,7,5,3,6,14,11,1,1,0,0
1,17,28,2,0,2,1,0,2,7,5,5,1,3,6,25,23,2,1,0,0
1,18,16,0,0,1,0,0,1,10,9,1,2,11,3,12,14,2,3,0,0
1,21,12,0,1,0,0,0,1,17,13,11,6,6,1,22,20,2,6,0,0
1,36,13,0,2,0,0,1,0,8,7,2,2,6,2,13,18,0,1,0,0
1,43,22,0,0,1,0,0,1,11,10,3,4,5,8,19,14,3,2,0,0
1,1,27,1,1,1,1,0,2,11,13,4,7,5,5,9,12,0,2,0,0
1,29,38,1,1,1,1,1,1,16,6,6,3,10,4,19,18,2,2,0,0
1,5,24,2,1,2,1,0,2,11,18,4,7,4,6,13,11,2,2,0,0
1,13,0,1,1,1,1,1,1,10,14,5,11,5,6,20,20,1,5,1,0
1,16,43,0,0,1,0,0,1,6,10,3,4,3,4,22,19,5,2,0,0
1,22,5,0,0,1,0,0,1,11,8,6,4,7,5,13,17,1,1,0,0
1,23,21,1,1,1,0,1,0,12,13,7,9,6,3,26,24,3,3,1,1
1,24,1,1,3,0,0,1,0,12,10,7,7,7,0,19,14,3,1,1,0
1,27,17,4,1,2,2,0,2,18,5,9,1,6,2,7,11,0,1,0,0
1,28,29,1,4,0,1,1,1,8,8,4,5,3,3,15,17,1,3,1,0
1,38,3,1,0,2,0,0,1,11,10,4,4,4,10,9,14,2,3,0,0
1,12,18,1,1,1,1,1,1,7,16,4,5,5,6,22,12,2,1,0,0
1,40,36,2,0,2,0,0,1,18,15,6,6,3,3,15,16,0,0,0,0
1,5,36,0,1,0,0,0,1,4,10,0,6,3,2,11,19,1,1,0,0
1,16,23,2,3,0,1,1,1,15,12,9,6,8,8,16,23,5,3,0,0
1,17,24,1,3,0,1,2,0,11,13,5,9,4,2,16,13,0,1,0,0
1,18,0,1,3,0,0,1,0,6,11,3,6,4,5,18,20,3,4,0,0
1,28,43,2,0,2,2,0,2,13,5,5,1,8,1,16,23,2,3,0,1
1,29,27,4,3,2,2,1,2,15,10,8,7,8,5,17,16,2,1,0,1
1,1,38,0,0,1,0,0,1,8,4,3,2,10,3,20,25,0,4,0,0
1,12,22,0,2,0,0,1,0,9,20,4,9,8,9,13,14,2,1,1,0
1,21,3,1,1,1,1,0,2,20,6,10,4,6,13,8,15,3,1,0,0
1,40,13,2,3,0,0,1,0,11,6,4,4,6,6,10,12,1,4,0,1
1,23,28,1,2,0,1,0,2,10,13,5,6,4,2,19,15,0,1,0,0
1,3,5,1,1,1,0,0,1,20,10,8,5,10,2,14,15,0,4,0,0
1,38,40,1,2,0,0,1,0,14,13,8,6,11,4,9,14,1,2,0,0
1,0,5,1,1,1,0,0,1,23,7,12,4,17,0,9,11,1,1,0,1
1,3,17,1,0,2,1,0,2,13,14,6,7,5,4,18,17,1,2,0,0
1,23,18,0,0,1,0,0,1,12,6,5,2,4,4,15,21,2,2,0,0
1,24,40,1,0,2,0,0,1,14,11,6,5,2,5,12,9,0,1,0,0
1,27,21,4,0,2,2,0,2,13,8,8,1,8,4,14,17,0,1,0,0
1,38,12,2,2,1,0,1,0,22,13,13,5,9,8,20,13,2,3,0,0
1,13,28,2,2,1,2,0,2,8,4,3,2,8,2,17,15,4,1,0,0
1,22,16,3,0,2,1,0,2,19,9,10,2,9,3,26,17,1,2,0,0
1,43,29,3,0,2,1,0,2,17,8,9,5,10,7,20,17,3,0,0,0
1,36,1,1,3,0,1,2,0,12,11,4,5,2,3,15,18,1,2,1,1
1,29,23,1,0,2,1,0,2,12,2,6,2,10,1,17,27,2,3,0,0
1,5,38,0,2,0,0,0,1,15,14,8,7,8,4,10,13,1,1,0,0
1,12,23,2,0,2,1,0,2,14,9,12,6,4,4,12,11,1,2,1,1
1,16,0,0,2,0,0,1,0,7,11,5,6,2,5,18,19,3,3,0,1
1,17,43,5,0,2,1,0,2,18,15,11,5,8,4,15,8,0,0,0,0
1,28,36,1,3,0,0,0,1,5,8,3,4,6,0,16,17,0,1,0,0
1,40,27,3,5,0,3,0,2,7,18,3,9,4,7,16,10,3,3,0,0
1,1,3,2,0,2,0,0,1,5,4,2,1,2,8,9,15,2,2,0,0
1,18,13,1,1,1,0,1,0,4,9,1,3,5,7,5,14,1,4,0,1
1,21,22,1,2,0,1,0,2,11,11,6,7,10,8,8,8,0,1,0,0
1,29,24,0,2,0,0,1,0,7,6,3,2,7,0,14,23,1,4,0,0
1,5,29,0,4,0,0,1,0,9,15,3,8,7,8,10,9,2,2,1,0
1,12,28,0,0,1,0,0,1,8,11,4,4,13,4,14,13,2,1,0,0
1,13,23,2,0,2,2,0,2,22,8,10,2,5,3,9,13,0,0,0,0
1,21,17,0,0,1,0,0,1,7,9,4,6,8,6,8,5,0,1,0,0
1,24,22,1,1,1,0,1,0,10,9,2,3,6,4,11,14,3,2,0,0
1,36,0,0,2,0,0,1,0,3,21,0,8,1,6,15,9,2,1,1,0
1,38,27,1,3,0,0,1,0,15,13,7,8,3,4,12,15,0,0,0,0
1,1,18,2,0,2,0,0,1,9,11,3,3,5,2,9,8,1,1,0,0
1,3,43,7,1,2,3,1,2,24,12,14,5,7,7,8,6,1,3,0,1
1,40,16,3,1,2,2,1,2,24,8,12,6,16,2,11,6,0,2,0,0
1,0,3,3,3,1,0,1,0,18,9,11,5,5,4,13,20,1,2,0,0
1,16,12,1,1,1,1,0,2,10,11,5,7,5,5,12,11,3,0,0,0
1,17,1,3,2,2,1,0,2,10,11,6,3,8,4,15,14,0,1,0,0
1,23,24,1,4,0,0,3,0,8,12,3,6,6,6,11,13,1,2,0,0
1,27,5,1,2,0,1,1,1,13,7,6,2,8,0,11,6,0,0,0,0
1,43,36,2,0,2,0,0,1,20,10,8,3,10,7,16,16,0,1,0,1
1,18,21,1,1,1,1,0,2,7,6,3,2,3,3,25,17,2,3,1,0
1,22,13,0,0,1,0,0,1,18,14,12,6,10,8,20,17,2,3,0,0
1,29,40,0,2,0,0,2,0,8,9,3,3,7,2,16,10,2,1,0,0
1,28,38,2,0,2,2,0,2,7,15,5,5,4,5,18,16,1,2,1,0
1,1,12,1,0,2,1,0,2,16,4,6,0,3,4,6,8,0,0,0,0
1,36,21,3,3,1,2,1,2,11,10,6,5,4,7,14,5,2,1,0,0
1,43,13,2,1,2,2,1,2,10,15,4,5,1,8,11,6,0,0,0,0
1,1,5,3,2,2,2,1,2,10,9,7,5,6,2,13,16,2,3,0,0
1,12,24,0,2,0,0,2,0,14,5,4,4,13,1,12,13,0,1,0,1
1,17,29,1,3,0,0,1,0,18,6,8,4,13,3,8,15,1,2,0,0
1,18,36,2,1,2,2,1,2,19,11,5,5,6,4,8,14,0,2,0,0
1,27,22,1,1,1,0,0,1,18,12,6,6,6,2,16,15,3,3,0,0
1,38,0,1,1,1,0,1,0,10,14,6,5,7,6,12,22,3,3,0,0
1,40,28,2,1,2,0,1,0,10,8,4,3,8,5,11,12,0,0,0,0
1,16,13,1,1,1,1,0,2,13,19,8,8,4,10,14,11,1,4,0,0
1,21,43,2,3,0,0,1,0,12,12,8,4,8,9,16,11,2,2,0,0
1,3,23,0,0,1,0,0,1,12,10,3,5,7,1,11,7,6,2,0,0
1,5,17,2,2,1,1,1,1,16,11,8,6,9,3,13,13,4,2,1,0
1,23,38,1,0,2,0,0,1,9,11,5,4,7,7,13,20,1,3,0,0
1,28,16,5,1,2,0,0,1,11,6,7,4,6,4,10,12,0,1,0,0
1,29,1,3,0,2,1,0,2,17,10,7,2,13,8,15,7,0,3,0,0
1,36,3,1,2,0,1,1,1,16,6,6,5,10,4,19,18,1,1,0,0
1,43,18,0,2,0,0,1,0,12,14,6,6,10,8,13,18,1,3,0,0
1,0,12,2,4,0,1,2,0,26,9,12,4,4,6,9,11,3,2,0,0
1,13,21,2,1,2,1,0,2,15,7,6,3,5,6,12,17,0,2,0,0
1,22,40,2,1,2,0,0,1,20,11,9,4,7,3,9,15,1,3,0,0
1,24,27,3,1,2,2,0,2,8,10,5,3,1,1,9,13,0,0,0,0
1,1,28,0,0,1,0,0,1,8,11,5,2,5,3,16,9,1,2,0,0
1,3,24,1,1,1,0,1,0,5,5,5,2,6,3,17,10,2,0,0,0
1,16,36,1,0,2,1,0,2,9,8,3,4,7,6,13,13,0,1,0,0
1,18,29,3,1,2,2,0,2,8,7,8,1,4,4,10,18,0,6,0,0
1,27,23,2,0,2,1,0,2,14,8,7,4,10,4,10,10,2,1,0,0
1,40,0,1,1,1,0,0,1,9,5,4,5,9,6,18,16,2,1,0,0
1,17,13,0,0,1,0,0,1,12,14,4,7,8,4,11,11,1,3,0,0
1,21,5,1,2,0,1,2,0,8,10,4,5,12,2,8,16,0,2,0,0
1,38,22,2,0,2,0,0,1,12,12,5,6,5,3,25,11,1,3,0,0
1,12,43,4,4,1,2,2,1,18,11,9,7,13,4,8,13,1,2,0,0
1,5,18,0,0,1,0,0,1,11,7,5,1,2,3,11,9,1,1,0,0
1,13,3,0,0,1,0,0,1,14,8,8,2,7,3,13,7,0,2,0,0
1,23,17,0,0,1,0,0,1,8,8,7,3,7,2,18,21,2,1,0,0
1,29,16,1,0,2,1,0,2,17,8,10,4,8,6,10,14,1,2,0,0
1,36,12,1,0,2,0,0,1,15,7,8,4,10,5,10,16,0,1,0,0
1,43,40,0,1,0,0,0,1,10,10,6,3,4,2,18,13,2,2,0,0
1,0,27,3,1,2,0,1,0,14,2,10,1,11,2,12,19,2,3,0,0
1,22,1,1,1,1,1,1,1,16,15,9,8,7,6,15,15,2,2,1,0
1,24,38,1,0,2,1,0,2,7,12,3,5,4,3,9,12,1,3,1,0
1,28,21,0,0,1,0,0,1,9,11,4,3,3,5,5,8,0,0,0,0
1,1,23,0,2,0,0,1,0,11,6,7,4,7,8,8,14,0,4,1,0
1,3,28,0,1,0,0,1,0,14,8,4,5,7,3,8,9,1,2,0,0
1,12,29,1,1,1,0,0,1,15,12,7,6,3,7,7,11,1,2,0,1
1,16,24,0,1,0,0,1,0,12,7,4,5,5,9,9,14,1,2,0,0
1,21,0,0,2,0,0,1,0,7,7,2,3,12,5,4,9,0,2,0,0
1,27,13,0,3,0,0,1,0,12,14,5,5,7,2,9,16,2,3,0,0
1,38,43,1,0,2,0,0,1,15,10,6,5,3,3,12,16,3,0,0,0
1,17,36,2,0,2,0,0,1,13,10,7,4,5,6,19,13,0,1,0,0
1,18,22,0,0,1,0,0,1,13,6,5,5,5,5,11,21,1,2,0,0
1,40,5,3,2,2,0,1,0,14,9,6,6,5,6,10,14,0,2,0,0
1,13,12,0,1,0,0,0,1,20,11,5,5,8,1,13,10,1,1,0,0
1,43,1,1,1,1,0,1,0,14,12,8,5,5,6,10,15,2,1,0,0
1,12,40,3,1,2,2,0,2,11,14,6,5,9,9,10,12,3,1,0,0
1,16,5,1,0,2,0,0,1,16,6,6,3,5,4,11,24,0,4,0,0
1,18,17,2,0,2,1,0,2,10,5,4,3,6,7,15,25,2,4,1,1
1,23,36,0,4,0,0,1,0,8,10,4,5,5,4,13,15,1,0,0,0
1,24,28,2,0,2,2,0,2,8,4,5,2,4,6,7,10,0,2,0,0
1,27,43,0,1,0,0,0,1,17,8,6,4,12,4,18,8,5,3,0,0
1,0,1,3,2,2,0,2,0,15,8,8,5,9,3,18,14,4,0,0,0
1,3,22,1,2,0,0,0,1,14,10,6,7,8,7,15,18,1,5,0,0
1,21,29,0,1,0,0,1,0,9,7,5,5,8,2,3,3,3,1,0,0
1,38,13,0,0,1,0,0,1,11,10,6,3,6,6,11,15,1,3,0,0
1,24,18,0,0,1,0,0,1,16,8,7,4,7,3,17,11,0,0,0,0
1,27,16,5,0,2,2,0,2,20,8,11,5,5,6,8,13,1,2,0,0
1,5,12,0,0,1,0,0,1,13,6,6,4,7,4,13,13,1,2,0,0
1,17,16,1,0,2,0,0,1,22,3,12,2,9,3,9,15,1,1,0,0
1,28,27,0,1,0,0,0,1,6,14,3,5,5,8,11,14,2,3,0,0
1,29,3,2,1,2,0,1,0,15,8,6,6,10,6,8,15,0,3,0,0
1,36,38,2,0,2,1,0,2,14,5,5,3,3,1,11,13,1,2,0,0
1,40,18,4,0,2,2,0,2,10,12,6,1,3,6,18,15,3,2,0,0
1,43,0,1,1,1,1,1,1,8,16,4,6,7,6,10,14,4,3,0,0
1,13,24,4,0,2,2,0,2,16,16,10,8,5,6,15,10,2,3,0,0
1,22,23,2,2,1,1,0,2,14,5,7,4,8,3,6,15,1,3,0,0
1,1,21,2,1,2,1,1,1,10,14,5,3,1,4,16,10,0,1,0,0
1,0,29,1,3,0,1,0,2,19,4,8,3,4,4,10,19,3,3,1,1
1,22,17,3,2,2,2,0,2,18,8,7,3,5,2,12,13,1,1,0,0
1,12,3,0,2,0,0,0,1,10,7,2,4,4,3,16,19,2,3,0,0
1,16,1,3,1,2,1,1,1,10,10,7,3,4,5,11,15,0,1,0,0
1,22,29,3,4,0,1,1,1,15,13,6,7,2,9,19,17,2,1,0,0
1,23,43,1,1,1,1,0,2,10,7,4,3,6,7,8,15,2,2,1,0
1,27,36,6,1,2,3,0,2,12,6,7,3,8,6,13,10,1,1,0,0
1,38,17,1,0,2,0,0,1,10,8,5,5,6,5,18,15,1,4,0,0
1,40,21,1,2,0,1,1,1,12,12,6,4,9,5,22,16,1,2,1,0
1,13,5,5,1,2,2,1,2,16,10,5,4,4,4,7,21,2,2,0,0
1,24,0,1,2,0,0,1,0,15,11,2,3,6,4,12,20,1,4,0,1
1,0,13,2,1,2,0,1,0,11,9,7,3,4,5,18,21,2,4,0,0
1,1,24,1,2,0,1,1,1,10,12,5,6,7,3,10,9,1,0,0,0
1,3,38,0,3,0,0,2,0,7,13,3,7,3,5,24,23,1,2,1,0
1,5,22,0,3,0,0,2,0,17,8,2,5,11,2,15,20,1,3,0,0
1,17,27,0,2,0,0,0,1,10,11,5,7,4,11,11,12,0,1,0,0
1,18,12,0,0,1,0,0,1,10,8,4,3,4,9,5,14,2,1,0,0
1,21,23,2,0,2,0,0,1,12,3,6,1,3,10,2,6,0,2,0,0
1,29,28,3,0,2,1,0,2,18,5,9,2,10,2,18,12,0,1,0,0
1,36,40,1,0,2,0,0,1,6,10,5,6,4,13,15,16,0,3,0,0
1,43,16,4,0,2,1,0,2,14,6,9,3,3,1,13,19,1,3,0,1
1,0,28,2,1,2,0,1,0,16,3,6,2,9,1,17,13,3,4,0,0
1,1,40,1,1,1,0,1,0,12,7,7,4,12,1,12,10,0,3,0,0
1,3,16,0,1,0,0,1,0,16,7,5,5,13,4,13,20,2,4,0,0
1,5,23,2,2,1,1,2,0,5,14,3,8,4,10,11,15,2,3,2,1
1,17,12,0,3,0,0,1,0,7,8,3,4,3,6,16,12,1,3,0,0
1,21,38,5,0,2,4,0,2,13,10,8,3,3,3,6,4,1,1,0,0
1,29,13,1,2,0,1,2,0,10,12,7,8,5,3,11,21,0,3,0,0
1,36,22,0,1,0,0,0,1,12,13,6,7,3,5,17,15,1,1,0,0
1,43,24,1,1,1,1,0,2,17,12,8,8,9,5,5,8,1,0,0,0
1,18,27,2,3,0,1,2,0,17,19,9,10,4,3,14,8,0,2,0,0
1,12,21,3,2,2,2,2,1,13,6,8,4,11,4,19,12,2,2,0,0
1,13,36,2,4,0,2,1,2,13,8,6,5,2,6,14,18,2,1,0,0
1,22,43,3,0,2,2,0,2,12,9,11,4,8,6,15,8,3,2,0,0
1,24,5,1,1,1,0,0,1,15,7,5,6,4,8,8,15,1,4,0,0
1,28,17,1,0,2,0,0,1,10,11,4,3,5,6,12,10,1,2,0,0
1,38,1,1,1,1,0,0,1,18,8,11,4,7,0,14,13,1,3,0,0
1,40,3,1,0,2,1,0,2,12,11,7,7,7,9,14,17,0,1,0,0
1,16,18,0,1,0,0,0,1,10,8,0,4,10,3,17,7,1,2,0,0
1,27,29,3,1,2,1,0,2,11,11,7,6,6,5,11,8,1,1,0,0
1,36,24,2,0,2,0,0,1,9,7,7,4,5,6,12,7,0,1,0,0
1,1,16,2,1,2,2,1,2,9,3,5,1,4,1,15,13,2,3,0,1
1,3,12,4,1,2,2,0,2,18,9,11,6,7,2,12,11,0,0,0,1
1,5,13,2,2,1,0,0,1,11,9,5,4,10,3,10,11,0,1,0,0
1,17,38,1,0,2,1,0,2,9,6,5,1,4,5,11,16,1,1,0,0
1,18,28,2,1,2,2,1,2,19,8,11,4,10,2,15,18,1,2,0,0
1,21,40,2,1,2,1,0,2,8,11,5,6,5,5,3,1,0,1,0,0
1,29,22,3,1,2,1,1,1,16,8,8,6,6,1,17,28,3,6,0,1
1,43,23,1,0,2,1,0,2,11,5,7,3,5,4,10,11,1,2,0,0
1,0,24,1,1,1,0,0,1,11,5,4,2,3,1,15,16,1,1,0,0
1,36,27,1,3,0,1,2,0,12,11,4,7,8,6,11,8,1,1,0,0
1,16,21,1,3,0,0,0,1,13,13,5,5,3,3,7,16,0,2,0,0
1,23,29,0,0,1,0,0,1,8,9,4,3,6,11,17,19,2,2,0,0
1,24,36,1,1,1,1,0,2,9,6,5,2,8,3,10,17,0,1,0,0
1,27,3,2,1,2,1,0,2,16,10,6,4,8,3,13,13,1,0,0,0
1,28,5,1,1,1,1,0,2,11,7,3,4,2,6,16,17,1,1,0,0
1,38,18,1,1,1,0,1,0,16,9,8,2,11,2,19,13,3,2,0,0
1,40,17,1,1,1,1,1,1,12,4,4,2,14,5,14,17,0,2,0,0
1,13,43,5,1,2,1,0,2,22,5,15,4,6,4,13,10,3,1,0,1
1,22,0,1,1,1,1,1,1,6,9,1,6,3,7,18,16,1,2,0,0
1,12,1,1,2,0,0,2,0,9,7,5,3,3,2,7,11,1,1,0,0
1,27,24,0,1,0,0,0,1,12,9,3,5,11,2,15,16,1,2,0,0
1,23,0,1,3,0,0,2,0,3,13,2,8,7,7,12,9,2,0,0,0
1,5,27,0,4,0,0,2,0,15,21,4,12,1,9,10,9,0,0,0,0
1,12,16,1,0,2,0,0,1,11,3,3,2,9,0,11,13,1,2,0,0
1,38,28,0,1,0,0,1,0,18,6,8,2,15,3,12,13,0,2,0,1
1,1,17,0,0,1,0,0,1,8,6,2,0,5,1,14,21,1,3,0,0
1,3,0,2,3,0,2,2,1,10,9,4,5,6,2,18,21,2,2,0,1
1,13,22,2,0,2,2,0,2,14,6,3,4,5,6,11,22,1,2,0,0
1,21,18,1,0,2,1,0,2,13,7,8,3,10,5,18,11,1,2,0,0
1,24,23,1,0,2,0,0,1,11,3,4,0,9,3,9,21,1,2,0,0
1,36,43,2,0,2,1,0,2,10,11,8,4,4,2,16,13,0,3,0,0
1,40,29,1,3,0,1,0,2,8,10,6,4,5,4,8,5,1,1,0,0
1,0,36,1,1,1,1,0,2,14,4,4,1,4,3,13,22,2,3,0,0
1,16,40,1,0,2,1,0,2,12,7,7,3,9,6,21,8,3,2,0,0
1,17,21,1,2,0,1,2,0,9,5,4,3,2,4,19,16,1,0,0,0
1,18,1,0,0,1,0,0,1,9,15,3,9,9,4,12,14,1,2,0,0
1,23,13,2,3,0,1,0,2,16,9,9,5,6,2,16,17,1,3,0,0
1,27,38,4,1,2,4,1,2,18,6,8,3,11,2,6,11,1,3,0,0
1,29,5,3,2,2,2,2,1,10,10,6,6,13,6,3,9,0,0,0,0
1,43,3,2,0,2,1,0,2,13,14,6,2,5,8,10,20,2,3,0,0
1,22,24,0,4,0,0,1,0,13,11,5,7,7,6,14,9,2,1,0,0
1,28,12,0,0,1,0,0,1,7,8,3,2,5,7,17,15,1,2,0,0
1,1,13,1,1,1,1,0,2,7,9,3,3,3,8,10,10,1,1,0,0
1,5,43,1,0,2,1,0,2,4,9,3,2,4,10,11,12,1,3,0,0
1,16,38,0,1,0,0,0,1,9,8,4,4,7,8,13,15,0,1,0,0
1,18,3,2,0,2,1,0,2,13,10,8,6,5,2,18,15,3,2,0,1
1,21,24,0,6,0,0,2,0,4,14,2,11,7,9,2,4,0,0,0,0
1,28,22,2,2,1,0,1,0,10,10,5,6,7,4,15,11,1,1,0,0
1,29,36,3,1,2,3,1,2,16,11,10,4,5,4,7,8,0,1,0,0
1,40,23,2,1,2,1,0,2,12,7,4,6,8,8,8,9,0,1,0,0
1,12,27,0,2,0,0,1,0,9,10,1,5,7,5,8,9,0,1,0,0
1,17,0,0,1,0,0,0,1,6,6,2,3,1,5,17,20,0,5,0,0
1,28,18,2,1,2,1,0,2,11,10,5,5,8,10,13,14,1,2,0,0
1,0,18,4,1,2,3,1,2,16,6,10,5,7,5,19,14,0,1,0,0
1,23,16,0,3,0,0,0,1,6,5,3,4,8,2,16,15,4,2,0,0
1,24,17,1,1,1,0,0,1,13,6,5,3,9,4,9,13,0,2,0,0
1,27,1,1,0,2,0,0,1,14,4,4,2,9,2,9,9,0,0,0,0
1,36,5,0,0,1,0,0,1,8,4,2,2,6,6,17,9,1,3,1,0
1,43,28,1,0,2,0,0,1,12,7,8,4,12,3,17,11,2,5,0,1
1,22,12,0,0,1,0,0,1,14,9,2,2,9,2,12,17,0,3,0,0
1,38,29,0,1,0,0,0,1,11,13,4,5,5,11,19,16,3,1,0,0
1,1,43,2,1,2,1,1,1,10,4,7,3,9,4,12,19,0,1,0,0
1,5,3,1,1,1,1,0,2,11,6,5,3,7,5,22,11,1,0,0,1
1,12,13,2,1,2,0,0,1,9,4,6,2,5,4,13,13,2,1,0,0
1,18,24,0,2,0,0,1,0,11,10,5,4,8,4,13,14,3,2,0,0
1,21,36,1,3,0,0,0,1,8,5,4,4,4,3,9,5,0,1,0,0
1,28,23,1,0,2,1,0,2,11,6,7,1,5,6,17,15,2,4,0,0
1,29,0,0,2,0,0,2,0,13,9,6,6,5,8,17,17,0,1,0,0
1,40,38,2,1,2,1,1,1,17,7,7,2,5,5,5,8,0,1,0,0
1,16,27,2,2,1,1,1,1,12,22,7,9,4,10,12,13,2,0,0,0
